"ID"	"adj.P.Val"	"P.Value"	"F"	"Gene.symbol"	"Gene.title"
"8075089"	"0.39063"	"2.89e-03"	"6.2409"	"TFIP11"	"tuftelin interacting protein 11"
"7895407"	"0.39063"	"2.90e-03"	"6.2357"	""	""
"8180029"	"0.39063"	"2.90e-03"	"6.2329"	"HLA-DQB2///HLA-DQB1"	"major histocompatibility complex, class II, DQ beta 2///major histocompatibility complex, class II, DQ beta 1"
"7945803"	"0.39063"	"2.94e-03"	"6.2165"	"CARS"	"cysteinyl-tRNA synthetase"
"7951654"	"0.39063"	"2.94e-03"	"6.2164"	"FDXACB1"	"ferredoxin-fold anticodon binding domain containing 1"
"8142096"	"0.39063"	"2.94e-03"	"6.2149"	"ATXN7L1"	"ataxin 7 like 1"
"7988440"	"0.39063"	"2.98e-03"	"6.1986"	""	""
"8018038"	"0.39063"	"2.98e-03"	"6.1967"	"ABCA5"	"ATP binding cassette subfamily A member 5"
"7909318"	"0.39063"	"3.01e-03"	"6.1858"	"C4BPA"	"complement component 4 binding protein alpha"
"7933509"	"0.39063"	"3.04e-03"	"6.1718"	"PGBD3///ERCC6"	"piggyBac transposable element derived 3///ERCC excision repair 6, chromatin remodeling factor"
"7893880"	"0.39063"	"3.04e-03"	"6.1708"	""	""
"8011141"	"0.39063"	"3.04e-03"	"6.1701"	"PRPF8///PRPF8"	"pre-mRNA processing factor 8///pre-mRNA processing factor 8"
"7959016"	"0.39063"	"3.05e-03"	"6.1656"	"LINC00173"	"long intergenic non-protein coding RNA 173"
"7998637"	"0.39063"	"3.05e-03"	"6.1632"	"MSRB1"	"methionine sulfoxide reductase B1"
"8031744"	"0.39063"	"3.06e-03"	"6.162"	"ZNF17"	"zinc finger protein 17"
"8175621"	"0.39063"	"3.06e-03"	"6.1618"	"TMEM185A"	"transmembrane protein 185A"
"7895873"	"0.39063"	"3.07e-03"	"6.1586"	""	""
"8016077"	"0.39063"	"3.07e-03"	"6.1569"	"GPATCH8"	"G-patch domain containing 8"
"8111772"	"0.39063"	"3.08e-03"	"6.1531"	"DAB2"	"DAB2, clathrin adaptor protein"
"8041223"	"0.39063"	"3.08e-03"	"6.153"	""	""
"7911237"	"0.39063"	"3.08e-03"	"6.1506"	"OR2L13"	"olfactory receptor family 2 subfamily L member 13"
"8175369"	"0.39063"	"3.08e-03"	"6.1498"	"MAP7D3"	"MAP7 domain containing 3"
"7941563"	"0.39063"	"3.09e-03"	"6.1475"	""	""
"7998940"	"0.39063"	"3.09e-03"	"6.1469"	"MEFV"	"Mediterranean fever"
"8086389"	"0.39063"	"3.11e-03"	"6.1405"	""	""
"8140319"	"0.39063"	"3.12e-03"	"6.1351"	"HIP1"	"huntingtin interacting protein 1"
"7985016"	"0.39063"	"3.12e-03"	"6.134"	"SNX33"	"sorting nexin 33"
"7982531"	"0.39063"	"3.13e-03"	"6.1307"	"ANP32AP1///ANP32C///ANP32A"	"acidic nuclear phosphoprotein 32 family member A pseudogene 1///acidic nuclear phosphoprotein 32 family member C///acidic nuclear phosphoprotein 32 family member A"
"7990487"	"0.39111"	"3.15e-03"	"6.1233"	"SIN3A"	"SIN3 transcription regulator family member A"
"7912743"	"0.39111"	"3.17e-03"	"6.1141"	"RSG1"	"REM2 and RAB like small GTPase 1"
"7969171"	"0.39111"	"3.19e-03"	"6.1048"	"DLEU1"	"deleted in lymphocytic leukemia 1"
"8046186"	"0.39111"	"3.19e-03"	"6.1044"	"PHOSPHO2-KLHL23///PHOSPHO2///KLHL23"	"PHOSPHO2-KLHL23 readthrough///phosphatase, orphan 2///kelch like family member 23"
"8100376"	"0.39111"	"3.20e-03"	"6.1005"	""	""
"7895849"	"0.39111"	"3.20e-03"	"6.0983"	""	""
"8125447"	"0.39272"	"3.23e-03"	"6.0864"	"HLA-DRB1///HLA-DQB1"	"major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1"
"7928705"	"0.39272"	"3.26e-03"	"6.0763"	"TSPAN14"	"tetraspanin 14"
"8071051"	"0.39272"	"3.28e-03"	"6.0642"	"LOC100233156///TEKT4P2///MAFIP"	"tektin 4 pseudogene///tektin 4 pseudogene 2///MAFF interacting protein (pseudogene)"
"7928800"	"0.39272"	"3.29e-03"	"6.0598"	"CCSER2"	"coiled-coil serine rich protein 2"
"7897877"	"0.39272"	"3.30e-03"	"6.0597"	"TNFRSF1B"	"TNF receptor superfamily member 1B"
"8078958"	"0.39272"	"3.30e-03"	"6.0592"	""	""
"8071671"	"0.39272"	"3.31e-03"	"6.0539"	"GNAZ"	"G protein subunit alpha z"
"8013191"	"0.39272"	"3.32e-03"	"6.0492"	"FLII"	"FLII, actin remodeling protein"
"7999547"	"0.39272"	"3.34e-03"	"6.0411"	""	""
"8030782"	"0.39272"	"3.34e-03"	"6.0398"	"SIGLEC9"	"sialic acid binding Ig like lectin 9"
"8016980"	"0.39272"	"3.37e-03"	"6.0311"	"MIR142"	"microRNA 142"
"7933976"	"0.39272"	"3.37e-03"	"6.029"	""	""
"8171684"	"0.39272"	"3.37e-03"	"6.0285"	"SH3KBP1"	"SH3 domain containing kinase binding protein 1"
"7920531"	"0.39272"	"3.38e-03"	"6.0239"	"ADAR"	"adenosine deaminase, RNA specific"
"7963261"	"0.39489"	"3.41e-03"	"6.0117"	""	""
"7923086"	"0.396"	"3.46e-03"	"5.9939"	"ASPM"	"abnormal spindle microtubule assembly"
"8056993"	"0.396"	"3.47e-03"	"5.9912"	""	""
"8162236"	"0.396"	"3.48e-03"	"5.9872"	"SEMA4D"	"semaphorin 4D"
"8010188"	"0.396"	"3.48e-03"	"5.9847"	"TNRC6C"	"trinucleotide repeat containing 6C"
"7948433"	"0.396"	"3.49e-03"	"5.9818"	"GIF"	"gastric intrinsic factor"
"8000236"	"0.396"	"3.50e-03"	"5.9781"	"CDR2"	"cerebellar degeneration related protein 2"
"8096635"	"0.396"	"3.51e-03"	"5.9733"	"NFKB1"	"nuclear factor kappa B subunit 1"
"8059801"	"0.396"	"3.53e-03"	"5.9675"	"USP40"	"ubiquitin specific peptidase 40"
"7908097"	"0.396"	"3.53e-03"	"5.9659"	"SMG7"	"SMG7, nonsense mediated mRNA decay factor"
"8156761"	"0.39947"	"3.58e-03"	"5.9483"	"NANS"	"N-acetylneuraminate synthase"
"7924166"	"0.39947"	"3.59e-03"	"5.945"	"BATF3"	"basic leucine zipper ATF-like transcription factor 3"
"8037794"	"0.40086"	"3.63e-03"	"5.9307"	"PRKD2"	"protein kinase D2"
"7894543"	"0.40086"	"3.63e-03"	"5.9273"	""	""
"8080804"	"0.40086"	"3.66e-03"	"5.9188"	"KCTD6"	"potassium channel tetramerization domain containing 6"
"7928551"	"0.40086"	"3.67e-03"	"5.9147"	"RPS24"	"ribosomal protein S24"
"8139765"	"0.40086"	"3.68e-03"	"5.9101"	""	""
"8179313"	"0.40086"	"3.69e-03"	"5.9082"	"C6orf25"	"chromosome 6 open reading frame 25"
"7894555"	"0.40086"	"3.70e-03"	"5.9046"	""	""
"7974117"	"0.40086"	"3.70e-03"	"5.9015"	"C14orf28"	"chromosome 14 open reading frame 28"
"8022711"	"0.40086"	"3.71e-03"	"5.9002"	"DSC2"	"desmocollin 2"
"8023868"	"0.40304"	"3.74e-03"	"5.8885"	"LINC00909"	"long intergenic non-protein coding RNA 909"
"8118116"	"0.40383"	"3.77e-03"	"5.8792"	"MICB"	"MHC class I polypeptide-related sequence B"
"8099240"	"0.40383"	"3.78e-03"	"5.8742"	""	""
"7894361"	"0.40383"	"3.78e-03"	"5.8729"	""	""
"8107421"	"0.40397"	"3.82e-03"	"5.8618"	"AP3S1"	"adaptor related protein complex 3 sigma 1 subunit"
"7994570"	"0.40397"	"3.83e-03"	"5.8568"	""	""
"7927552"	"0.40397"	"3.84e-03"	"5.8536"	"AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5///ArfGAP with GTPase domain, ankyrin repeat and PH domain 9///ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene///ArfGAP with GTPase domain, ankyrin repeat and PH domain 6///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11///ArfGAP with GTPase domain, ankyrin repeat and PH domain 4"
"8083136"	"0.40397"	"3.85e-03"	"5.8511"	"ATP1B3"	"ATPase Na+/K+ transporting subunit beta 3"
"8103644"	"0.40397"	"3.85e-03"	"5.851"	""	""
"7892994"	"0.40628"	"3.91e-03"	"5.8293"	""	""
"8084739"	"0.40628"	"3.92e-03"	"5.8257"	"FLJ42393"	"uncharacterized LOC401105"
"7970602"	"0.40628"	"3.93e-03"	"5.822"	"PARP4"	"poly(ADP-ribose) polymerase family member 4"
"8157203"	"0.40628"	"3.94e-03"	"5.8202"	"DNAJC25-GNG10///DNAJC25"	"DNAJC25-GNG10 readthrough///DnaJ heat shock protein family (Hsp40) member C25"
"7892605"	"0.40628"	"3.94e-03"	"5.8184"	""	""
"8071044"	"0.40628"	"3.95e-03"	"5.8153"	"LOC100233156///TEKT4P2///MAFIP"	"tektin 4 pseudogene///tektin 4 pseudogene 2///MAFF interacting protein (pseudogene)"
"7892610"	"0.40628"	"3.97e-03"	"5.8109"	""	""
"8117161"	"0.40628"	"3.97e-03"	"5.809"	""	""
"7907160"	"0.40628"	"4.00e-03"	"5.8003"	"ATP1B1"	"ATPase Na+/K+ transporting subunit beta 1"
"8143035"	"0.40628"	"4.01e-03"	"5.7974"	""	""
"7896752"	"0.40628"	"4.02e-03"	"5.7936"	""	""
"8165667"	"0.40628"	"4.02e-03"	"5.7936"	""	""
"8081867"	"0.40876"	"4.06e-03"	"5.7794"	"TIMMDC1"	"translocase of inner mitochondrial membrane domain containing 1"
"8173444"	"0.40876"	"4.08e-03"	"5.7743"	"IL2RG"	"interleukin 2 receptor subunit gamma"
"7972743"	"0.40876"	"4.09e-03"	"5.7687"	""	""
"7953699"	"0.40876"	"4.14e-03"	"5.7553"	"FOXJ2"	"forkhead box J2"
"8054939"	"0.40876"	"4.14e-03"	"5.7539"	""	""
"7928354"	"0.40876"	"4.15e-03"	"5.7503"	"FAM149B1"	"family with sequence similarity 149 member B1"
"8146198"	"0.40876"	"4.16e-03"	"5.7482"	"POLB"	"DNA polymerase beta"
"8034326"	"0.40876"	"4.17e-03"	"5.7455"	""	""
"7895696"	"0.40876"	"4.17e-03"	"5.743"	""	""
"7990244"	"0.40876"	"4.18e-03"	"5.742"	"HCN4"	"hyperpolarization activated cyclic nucleotide gated potassium channel 4"
"8096224"	"0.40876"	"4.20e-03"	"5.7359"	"AFF1"	"AF4/FMR2 family member 1"
"8147079"	"0.40876"	"4.22e-03"	"5.7291"	"LRRCC1"	"leucine rich repeat and coiled-coil centrosomal protein 1"
"8114653"	"0.40876"	"4.24e-03"	"5.7221"	"TAF7"	"TATA-box binding protein associated factor 7"
"8161520"	"0.40876"	"4.24e-03"	"5.7216"	"PGM5P2///PGM5"	"phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5"
"7901748"	"0.40876"	"4.25e-03"	"5.7192"	"FGGY"	"FGGY carbohydrate kinase domain containing"
"8055151"	"0.40876"	"4.26e-03"	"5.7165"	"POTEF///POTEJ///POTEM///POTEE///POTEKP"	"POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene"
"8128356"	"0.40876"	"4.26e-03"	"5.7147"	"FBXL4"	"F-box and leucine rich repeat protein 4"
"8001680"	"0.40876"	"4.27e-03"	"5.7146"	""	""
"7971663"	"0.40888"	"4.28e-03"	"5.7104"	"DLEU7"	"deleted in lymphocytic leukemia, 7"
"7952988"	"0.41073"	"4.32e-03"	"5.6966"	"ERC1"	"ELKS/RAB6-interacting/CAST family member 1"
"7894200"	"0.41073"	"4.34e-03"	"5.6905"	""	""
"7893099"	"0.41073"	"4.35e-03"	"5.6877"	""	""
"8033458"	"0.41073"	"4.37e-03"	"5.6814"	"LYPLA2P2///LYPLA2"	"lysophospholipase II pseudogene 2///lysophospholipase II"
"8090507"	"0.41073"	"4.38e-03"	"5.6803"	""	""
"8008991"	"0.41073"	"4.39e-03"	"5.6758"	""	""
"8106107"	"0.41073"	"4.40e-03"	"5.6751"	"PTCD2"	"pentatricopeptide repeat domain 2"
"7894894"	"0.41073"	"4.40e-03"	"5.6727"	""	""
"8012961"	"0.41073"	"4.42e-03"	"5.6667"	"NCOR1"	"nuclear receptor corepressor 1"
"8097529"	"0.41073"	"4.43e-03"	"5.6654"	"ELMOD2"	"ELMO domain containing 2"
"7972548"	"0.41073"	"4.44e-03"	"5.6634"	"GPR18"	"G protein-coupled receptor 18"
"8168416"	"0.41115"	"4.45e-03"	"5.6583"	"USMG5"	"up-regulated during skeletal muscle growth 5 homolog (mouse)"
"8055890"	"0.41196"	"4.47e-03"	"5.6521"	"STAM2"	"signal transducing adaptor molecule 2"
"7895290"	"0.41305"	"4.50e-03"	"5.645"	""	""
"7895398"	"0.41364"	"4.52e-03"	"5.6386"	""	""
"8130038"	"0.41364"	"4.55e-03"	"5.6304"	"SHPRH"	"SNF2 histone linker PHD RING helicase"
"8148329"	"0.41364"	"4.55e-03"	"5.6294"	""	""
"7988286"	"0.41364"	"4.55e-03"	"5.6287"	"SPG11"	"spastic paraplegia 11 (autosomal recessive)"
"8067113"	"0.41523"	"4.59e-03"	"5.6188"	"ZNF217"	"zinc finger protein 217"
"8129953"	"0.41523"	"4.62e-03"	"5.6113"	"HIVEP2"	"human immunodeficiency virus type I enhancer binding protein 2"
"7929047"	"0.41523"	"4.62e-03"	"5.611"	"IFIT2"	"interferon induced protein with tetratricopeptide repeats 2"
"7907079"	"0.41523"	"4.62e-03"	"5.6094"	"RCSD1"	"RCSD domain containing 1"
"8056837"	"0.41635"	"4.65e-03"	"5.6024"	"GPR155"	"G protein-coupled receptor 155"
"7916185"	"0.41786"	"4.68e-03"	"5.5921"	"ZCCHC11"	"zinc finger CCHC-type containing 11"
"7964631"	"0.41786"	"4.69e-03"	"5.5907"	"FAM19A2"	"family with sequence similarity 19 member A2, C-C motif chemokine like"
"7893041"	"0.41992"	"4.78e-03"	"5.5655"	""	""
"7900119"	"0.41992"	"4.78e-03"	"5.5649"	"THRAP3"	"thyroid hormone receptor associated protein 3"
"8175755"	"0.41992"	"4.79e-03"	"5.5635"	"CETN2"	"centrin 2"
"8170891"	"0.41992"	"4.80e-03"	"5.561"	"GDI1"	"GDP dissociation inhibitor 1"
"7893167"	"0.41992"	"4.82e-03"	"5.5563"	""	""
"8056766"	"0.41992"	"4.82e-03"	"5.5545"	"SLC25A12"	"solute carrier family 25 member 12"
"8005204"	"0.41992"	"4.82e-03"	"5.5541"	"CCDC144CP///CCDC144NL///CCDC144B///CCDC144A"	"coiled-coil domain containing 144C, pseudogene///coiled-coil domain containing 144 family, N-terminal like///coiled-coil domain containing 144B (pseudogene)///coiled-coil domain containing 144A"
"7896550"	"0.41992"	"4.83e-03"	"5.5519"	""	""
"8109428"	"0.41992"	"4.83e-03"	"5.5511"	"SAP30L"	"SAP30 like"
"7896307"	"0.41992"	"4.84e-03"	"5.5497"	""	""
"7893247"	"0.4209"	"4.88e-03"	"5.5391"	""	""
"7934870"	"0.4209"	"4.88e-03"	"5.5383"	"ATAD1"	"ATPase family, AAA domain containing 1"
"8135625"	"0.4209"	"4.91e-03"	"5.5317"	"CAPZA2"	"capping actin protein of muscle Z-line alpha subunit 2"
"8107998"	"0.4209"	"4.93e-03"	"5.5251"	"UQCRQ"	"ubiquinol-cytochrome c reductase complex III subunit VII"
"8093500"	"0.4209"	"4.94e-03"	"5.5245"	"TACC3"	"transforming acidic coiled-coil containing protein 3"
"7892575"	"0.4209"	"4.94e-03"	"5.5237"	""	""
"8011884"	"0.4209"	"4.94e-03"	"5.5232"	"LOC728392///NLRP1"	"uncharacterized LOC728392///NLR family pyrin domain containing 1"
"7961900"	"0.42105"	"4.97e-03"	"5.5148"	"ITPR2"	"inositol 1,4,5-trisphosphate receptor type 2"
"8045349"	"0.42105"	"4.99e-03"	"5.5106"	"MGAT5"	"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase"
"8112967"	"0.42105"	"5.00e-03"	"5.508"	"TMEM167A"	"transmembrane protein 167A"
"7903404"	"0.42105"	"5.00e-03"	"5.507"	"RNPC3"	"RNA binding region (RNP1, RRM) containing 3"
"7915392"	"0.42105"	"5.01e-03"	"5.5062"	"HIVEP3"	"human immunodeficiency virus type I enhancer binding protein 3"
"8022118"	"0.42133"	"5.06e-03"	"5.4935"	"EPB41L3"	"erythrocyte membrane protein band 4.1 like 3"
"8009759"	"0.42133"	"5.12e-03"	"5.4774"	""	""
"8094948"	"0.42133"	"5.13e-03"	"5.4754"	"SLAIN2"	"SLAIN motif family member 2"
"8011131"	"0.42133"	"5.13e-03"	"5.4741"	"RILP"	"Rab interacting lysosomal protein"
"8088776"	"0.42133"	"5.14e-03"	"5.4728"	"FOXP1"	"forkhead box P1"
"8051928"	"0.42133"	"5.14e-03"	"5.4718"	"PREPL"	"prolyl endopeptidase-like"
"8167360"	"0.42133"	"5.15e-03"	"5.4696"	"GATA1"	"GATA binding protein 1"
"8094599"	"0.42133"	"5.16e-03"	"5.4683"	"KLF3"	"Kruppel like factor 3"
"8131965"	"0.42133"	"5.23e-03"	"5.4496"	"LOC441204"	"uncharacterized LOC441204"
"7991258"	"0.42133"	"5.25e-03"	"5.4463"	"POLG"	"DNA polymerase gamma, catalytic subunit"
"8156601"	"0.42133"	"5.25e-03"	"5.4462"	"ERCC6L2"	"ERCC excision repair 6 like 2"
"7928752"	"0.42133"	"5.26e-03"	"5.4426"	"GHITM"	"growth hormone inducible transmembrane protein"
"7973936"	"0.42133"	"5.28e-03"	"5.4382"	"PSMA6"	"proteasome subunit alpha 6"
"7893007"	"0.42133"	"5.29e-03"	"5.4364"	""	""
"8114829"	"0.42133"	"5.29e-03"	"5.4357"	"YIPF5"	"Yip1 domain family member 5"
"8017829"	"0.42133"	"5.30e-03"	"5.4341"	""	""
"7927649"	"0.42133"	"5.30e-03"	"5.4324"	"CISD1"	"CDGSH iron sulfur domain 1"
"8010454"	"0.42133"	"5.32e-03"	"5.4289"	"RNF213"	"ring finger protein 213"
"8093590"	"0.42133"	"5.34e-03"	"5.4232"	"RNF4"	"ring finger protein 4"
"7896201"	"0.42133"	"5.34e-03"	"5.4231"	""	""
"7968872"	"0.42133"	"5.35e-03"	"5.4211"	"DNAJC15"	"DnaJ heat shock protein family (Hsp40) member C15"
"7896212"	"0.42133"	"5.36e-03"	"5.4186"	""	""
"7896602"	"0.42133"	"5.39e-03"	"5.4124"	""	""
"7894880"	"0.42133"	"5.40e-03"	"5.4094"	""	""
"8164177"	"0.42133"	"5.41e-03"	"5.4059"	"MAPKAP1"	"mitogen-activated protein kinase associated protein 1"
"8068218"	"0.42133"	"5.43e-03"	"5.4016"	""	""
"8056060"	"0.42133"	"5.46e-03"	"5.3962"	"BAZ2B"	"bromodomain adjacent to zinc finger domain 2B"
"8115158"	"0.42133"	"5.46e-03"	"5.3941"	"RPS14"	"ribosomal protein S14"
"7907370"	"0.42133"	"5.47e-03"	"5.3927"	"DNM3"	"dynamin 3"
"7894322"	"0.42133"	"5.48e-03"	"5.3913"	""	""
"7970473"	"0.42133"	"5.49e-03"	"5.389"	"XPO4"	"exportin 4"
"8000409"	"0.42133"	"5.49e-03"	"5.3885"	"HMGN2"	"high mobility group nucleosomal binding domain 2"
"7898407"	"0.42133"	"5.50e-03"	"5.3869"	"LOC100132147///LOC440570"	"uncharacterized LOC100132147///uncharacterized LOC440570"
"8161056"	"0.42133"	"5.50e-03"	"5.3852"	"TLN1"	"talin 1"
"7893659"	"0.42133"	"5.52e-03"	"5.3814"	""	""
"7894529"	"0.42133"	"5.52e-03"	"5.3809"	""	""
"8102532"	"0.42133"	"5.53e-03"	"5.3793"	"PDE5A"	"phosphodiesterase 5A"
"7893647"	"0.42133"	"5.54e-03"	"5.3778"	""	""
"8180093"	"0.42133"	"5.54e-03"	"5.3777"	"HLA-DOA"	"major histocompatibility complex, class II, DO alpha"
"8172813"	"0.42133"	"5.54e-03"	"5.3773"	"FAM156B///FAM156A"	"family with sequence similarity 156 member B///family with sequence similarity 156 member A"
"7896746"	"0.42133"	"5.54e-03"	"5.3771"	""	""
"7955063"	"0.42133"	"5.55e-03"	"5.3752"	"TMEM106C"	"transmembrane protein 106C"
"8124088"	"0.42197"	"5.57e-03"	"5.3704"	"KIF13A"	"kinesin family member 13A"
"8104590"	"0.42209"	"5.58e-03"	"5.3671"	"LOC100130744"	"uncharacterized LOC100130744"
"8092707"	"0.42215"	"5.60e-03"	"5.3635"	"P3H2"	"prolyl 3-hydroxylase 2"
"8028172"	"0.42215"	"5.61e-03"	"5.3611"	"CAPNS1"	"calpain small subunit 1"
"8147654"	"0.42266"	"5.63e-03"	"5.356"	"POLR2K"	"RNA polymerase II subunit K"
"7892594"	"0.42266"	"5.65e-03"	"5.3513"	""	""
"8055969"	"0.42266"	"5.66e-03"	"5.3506"	"ERMN"	"ermin"
"8108330"	"0.42266"	"5.67e-03"	"5.3481"	"KDM3B"	"lysine demethylase 3B"
"8098287"	"0.42274"	"5.70e-03"	"5.3409"	""	""
"7893549"	"0.42274"	"5.70e-03"	"5.3401"	""	""
"7894902"	"0.42274"	"5.72e-03"	"5.3367"	""	""
"8039607"	"0.42274"	"5.72e-03"	"5.3361"	"ZIM2///PEG3"	"zinc finger imprinted 2///paternally expressed 3"
"8060758"	"0.42274"	"5.77e-03"	"5.3252"	"PRNP"	"prion protein"
"8068610"	"0.42274"	"5.78e-03"	"5.3239"	""	""
"7919412"	"0.42274"	"5.78e-03"	"5.3225"	"NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14"	"neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14"
"7989975"	"0.42274"	"5.79e-03"	"5.3212"	"CLN6"	"ceroid-lipofuscinosis, neuronal 6, late infantile, variant"
"8101844"	"0.42274"	"5.79e-03"	"5.3199"	"ADH5///ADH5"	"alcohol dehydrogenase 5 (class III), chi polypeptide///alcohol dehydrogenase 5 (class III), chi polypeptide"
"8123181"	"0.42274"	"5.80e-03"	"5.3196"	"IGF2R"	"insulin like growth factor 2 receptor"
"7896248"	"0.42374"	"5.83e-03"	"5.313"	""	""
"8165684"	"0.42374"	"5.84e-03"	"5.3099"	""	""
"8165676"	"0.42374"	"5.86e-03"	"5.3054"	""	""
"8000131"	"0.42374"	"5.87e-03"	"5.3045"	"PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3"	"PKD1P6-NPIPP1 readthrough///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member B9///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///nuclear pore complex interacting protein family member B4///polycystin 1, transient receptor potential channel interacting pseudogene 1///pyridoxal dependent decarboxylase domain containing 2, pseudogene///nuclear pore complex interacting protein family member B3///nuclear pore complex interacting protein family member A1///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3"
"7922391"	"0.42374"	"5.89e-03"	"5.2989"	"CENPL"	"centromere protein L"
"7893424"	"0.42374"	"5.90e-03"	"5.2975"	""	""
"8057056"	"0.42374"	"5.90e-03"	"5.2972"	"TTN"	"titin"
"7924669"	"0.42457"	"5.92e-03"	"5.292"	"PYCR2"	"pyrroline-5-carboxylate reductase family member 2"
"8020650"	"0.4296"	"6.01e-03"	"5.2738"	""	""
"8002102"	"0.4296"	"6.04e-03"	"5.2684"	""	""
"7915286"	"0.4296"	"6.04e-03"	"5.2673"	"PPT1"	"palmitoyl-protein thioesterase 1"
"7893893"	"0.4296"	"6.06e-03"	"5.2628"	""	""
"7896676"	"0.4296"	"6.07e-03"	"5.2619"	""	""
"8008029"	"0.4296"	"6.10e-03"	"5.2551"	"TBX21"	"T-box 21"
"8015460"	"0.4296"	"6.11e-03"	"5.2539"	"ACLY"	"ATP citrate lyase"
"8161249"	"0.4296"	"6.12e-03"	"5.2509"	"SLC25A51"	"solute carrier family 25 member 51"
"7896068"	"0.4296"	"6.14e-03"	"5.2461"	""	""
"8154866"	"0.4296"	"6.15e-03"	"5.2456"	""	""
"7963689"	"0.4296"	"6.15e-03"	"5.2448"	"NPFF"	"neuropeptide FF-amide peptide precursor"
"8077942"	"0.4296"	"6.16e-03"	"5.2438"	""	""
"7964089"	"0.4296"	"6.16e-03"	"5.2422"	"PAN2"	"PAN2 poly(A) specific ribonuclease subunit"
"7942594"	"0.42963"	"6.18e-03"	"5.2395"	"SNORD15B"	"small nucleolar RNA, C/D box 15B"
"7941702"	"0.43059"	"6.20e-03"	"5.2341"	"RBM14"	"RNA binding motif protein 14"
"8019924"	"0.43115"	"6.23e-03"	"5.2298"	"MYL12A"	"myosin light chain 12A"
"7943293"	"0.43188"	"6.26e-03"	"5.223"	"ENDOD1"	"endonuclease domain containing 1"
"8025601"	"0.43188"	"6.28e-03"	"5.219"	"ICAM1"	"intercellular adhesion molecule 1"
"8039164"	"0.43188"	"6.28e-03"	"5.2179"	""	""
"8161646"	"0.43188"	"6.29e-03"	"5.2166"	""	""
"8097449"	"0.43188"	"6.30e-03"	"5.2147"	"PCDH10"	"protocadherin 10"
"8007790"	"0.43223"	"6.32e-03"	"5.2111"	"MAP3K14-AS1"	"MAP3K14 antisense RNA 1"
"7928119"	"0.43251"	"6.35e-03"	"5.2048"	"EIF4EBP2"	"eukaryotic translation initiation factor 4E binding protein 2"
"8092905"	"0.43251"	"6.37e-03"	"5.2009"	"LSG1"	"large 60S subunit nuclear export GTPase 1"
"8110106"	"0.43251"	"6.38e-03"	"5.1983"	"HRH2"	"histamine receptor H2"
"7985695"	"0.43251"	"6.39e-03"	"5.1966"	"AKAP13"	"A-kinase anchoring protein 13"
"7893546"	"0.43251"	"6.40e-03"	"5.1961"	""	""
"7892726"	"0.43251"	"6.40e-03"	"5.1948"	""	""
"7896393"	"0.43331"	"6.43e-03"	"5.19"	""	""
"7989216"	"0.43486"	"6.46e-03"	"5.183"	""	""
"7993114"	"0.43583"	"6.50e-03"	"5.1766"	"METTL22"	"methyltransferase like 22"
"8165686"	"0.43583"	"6.51e-03"	"5.1741"	""	""
"7896280"	"0.43583"	"6.53e-03"	"5.1703"	""	""
"7912252"	"0.43583"	"6.57e-03"	"5.163"	""	""
"8126018"	"0.43583"	"6.57e-03"	"5.163"	"STK38"	"serine/threonine kinase 38"
"8135216"	"0.43583"	"6.59e-03"	"5.1584"	""	""
"7976080"	"0.43583"	"6.61e-03"	"5.1558"	"GPR65"	"G protein-coupled receptor 65"
